age,income,F,M,O,user id,type 3,offers type 3,viewed type 3,completed type 3
52,82000.0,0,1,0,862ea30ca6cf4050b66349d7551bce9c,18.18,1.0,1.0,1.0
69,87000.0,1,0,0,b6e07f29867b4284aa42106bdc4d51d3,0.0,1.0,1.0,0.0
44,66000.0,0,1,0,505776eee3dc4730a3fdeaa62b685931,3.4033333333333338,3.0,3.0,1.0
46,91000.0,0,0,1,2334c3155e884d3c9529ee471f814a49,15.569999999999999,3.0,3.0,2.0
47,62000.0,1,0,0,d80f9e3f974448ec902c42818097ebf3,0.0,3.0,3.0,0.0
67,57000.0,0,1,0,f394ad9a93f5458394d052c8b860286e,0.0,2.0,2.0,0.0
43,94000.0,1,0,0,d240308de0ee4cf8bb6072816268582b,15.46,2.0,2.0,2.0
64,57000.0,0,1,0,5d1e22706c3b401a8947cc64c484c932,0.0,2.0,1.0,0.0
18,53000.0,0,1,0,2b826162a0bd4690b318fd430d2adef2,3.245,2.0,1.0,1.0
51,35000.0,0,1,0,75ce7d71302e4e97af9bbeaebdd9ca9f,10.024999999999999,2.0,2.0,2.0
27,50000.0,0,1,0,0c88140597254428ba857b1e6782bce1,1.54,2.0,2.0,1.0
25,74000.0,0,1,0,e8f25bd0c79b4fbf8f021e1184332b89,0.0,1.0,1.0,0.0
61,96000.0,1,0,0,fbb3c6ad80b04d3a94c666a2f08f2a2e,0.0,1.0,1.0,0.0
57,87000.0,1,0,0,855a636c057e4a32aa50b7d39f24d769,0.0,2.0,2.0,0.0
70,51000.0,0,1,0,bc483f23aadb4a4e857d865527b7599b,6.105,2.0,2.0,1.0
60,54000.0,1,0,0,94aabcec49134cf797c18f719afa32d3,19.735,2.0,2.0,2.0
64,115000.0,1,0,0,2a3b1de405ea43fc8823bfd1d954db95,13.265,2.0,1.0,1.0
27,34000.0,0,1,0,9045d97579294e3287696d71cad9c68d,3.67,3.0,3.0,2.0
20,33000.0,0,1,0,6fb9bdf5ad7e43eea5133d3621cd1f4d,4.16,1.0,1.0,1.0
82,53000.0,1,0,0,df3601437bdb4cbdb5dd4722737d3a67,0.0,1.0,1.0,0.0
59,38000.0,0,1,0,37952de9ff3e4da7b332185597217e93,0.0,2.0,1.0,0.0
86,55000.0,0,1,0,4b7c259051134278b2b28b9691c65286,0.0,1.0,1.0,0.0
24,62000.0,0,1,0,855dc7295b6745ce8a2791ac508193b5,0.0,3.0,1.0,0.0
54,63000.0,1,0,0,889d81fe350643e280f90c0faff01118,16.71,1.0,1.0,1.0
65,48000.0,0,1,0,897514ffebfe49999ffdcead112a5b01,0.20666666666666667,3.0,3.0,1.0
85,97000.0,1,0,0,5bac5bde72194d3d886ef94552e3ee32,25.155,2.0,2.0,2.0
79,71000.0,0,1,0,09218129551d4929a3beea8d3eafd787,16.08,1.0,1.0,1.0
55,83000.0,1,0,0,e1469309339d48f299c1431d6de4eaa6,0.0,2.0,2.0,0.0
54,37000.0,0,1,0,7dfe7355623a45988127c78ac7504bbc,7.66,1.0,1.0,1.0
56,54000.0,0,1,0,a1fe5841547c472c8d394ac9ac09cbde,0.0,2.0,1.0,0.0
28,46000.0,0,1,0,77c449768ead487b963f3c4171f2ad86,0.0,1.0,1.0,0.0
60,88000.0,1,0,0,3b1a3f100da944c1aa0fc7b954e02648,19.67,1.0,1.0,1.0
20,74000.0,0,1,0,40145bb3b5fa40308142041742753599,0.0,3.0,1.0,0.0
65,63000.0,1,0,0,294cf687eb654e13a768e92644eaab9f,0.0,1.0,1.0,0.0
48,71000.0,1,0,0,b1d9075028c64485847be5b8e0047ed2,6.533333333333334,3.0,3.0,2.0
43,46000.0,0,1,0,2e5cbaf69f254079b136da55020cac9a,2.935,2.0,1.0,1.0
75,60000.0,0,1,0,1bd0ff7244cb49cc94a6cb99ed822432,0.0,4.0,3.0,0.0
59,68000.0,0,1,0,d5c2ad0d116943fab03d7a1055f5c487,0.0,2.0,2.0,0.0
33,49000.0,0,1,0,1c780ef3de0d4397ae1d854771813a66,4.720000000000001,2.0,2.0,2.0
59,77000.0,1,0,0,253928e13e194249af6f2ff4003498cb,8.743333333333334,3.0,3.0,1.0
73,105000.0,0,1,0,e7fd200255cf48e1a75c4316da554941,26.61,1.0,1.0,1.0
68,78000.0,1,0,0,e37c22feaa954a83b0d8ecc2be1f639a,10.28,2.0,1.0,1.0
53,75000.0,1,0,0,8ed5af89308d4dae98b33701331926ad,19.155,2.0,2.0,2.0
86,78000.0,0,1,0,1943d34100274155a01626b5940fbf38,22.035,2.0,2.0,2.0
55,39000.0,1,0,0,c12ae136c4ad4390b3cbc2afc2eee413,0.0,2.0,1.0,0.0
54,79000.0,1,0,0,916cba965ea448ad960951003103aff8,0.0,1.0,1.0,0.0
34,52000.0,1,0,0,fedb5f5377d04da98b101218c60b15bf,3.01,1.0,1.0,1.0
54,99000.0,0,1,0,004c5799adbf42868b9cff0396190900,0.0,1.0,1.0,0.0
63,32000.0,0,1,0,25e01569a79f4bf080b447a94cc92e31,0.0,4.0,2.0,0.0
74,67000.0,1,0,0,375b452ee0b64a4fbac92e61670f961d,19.663333333333334,3.0,3.0,3.0
69,30000.0,0,1,0,4f74f4ade74b43bdb17c98a941c6b502,0.0,1.0,1.0,0.0
78,31000.0,1,0,0,70425153d8ec410d823ee209aa49700b,0.0,1.0,1.0,0.0
40,74000.0,0,1,0,8997d5d133d54e91b320923db642dc42,0.0,1.0,1.0,0.0
54,89000.0,0,1,0,e0b28061c5aa43b8a78b97e63485a736,25.4,1.0,1.0,1.0
46,65000.0,1,0,0,41f309195094400fa971fe39673b35c7,16.535,2.0,2.0,2.0
71,108000.0,1,0,0,5a90d3a4a21b4262b75ad9533bdf162b,21.84,1.0,1.0,1.0
48,32000.0,1,0,0,265189106dc54eb9863e31f174e66d64,0.0,3.0,2.0,0.0
34,50000.0,0,1,0,c736395b0ae041eb8797f4abd11f6144,5.05,1.0,1.0,1.0
50,55000.0,0,1,0,5ce485cd9a894815aeee59210dd61b5c,0.0,3.0,3.0,0.0
27,39000.0,0,1,0,019cc78d8fed432ca6df71c132c72a99,0.0,3.0,1.0,0.0
41,63000.0,0,1,0,38feae8a6b564476977e348198ed57b5,0.0,1.0,1.0,0.0
62,73000.0,1,0,0,30bed78a8a3e4a5ca596a84c0e7da8a1,20.963333333333335,3.0,3.0,3.0
65,50000.0,1,0,0,770bcac8d5d343f28dcb598905b08a06,13.04,1.0,1.0,1.0
78,110000.0,1,0,0,6b98cb99c8b848f09dc7dc717b1f82ed,29.63,1.0,1.0,1.0
29,73000.0,0,1,0,ac18d9e07ed24f9ebd269082390bedb5,7.72,1.0,1.0,1.0
53,51000.0,0,1,0,e58e45b6f6f14dde8b715aa26570dee3,0.0,2.0,1.0,0.0
23,41000.0,0,1,0,9295a791bb4949969b3e3f837c36a753,0.0,2.0,2.0,0.0
71,38000.0,0,1,0,50fba1b9344343fda7a24d9ff40a7dc5,10.86,2.0,2.0,1.0
81,89000.0,1,0,0,77b27d5f09db42cf9c844ab58d132e85,0.0,2.0,2.0,0.0
70,64000.0,0,1,0,5b10f651961b441d9bcce72e90056260,10.34,2.0,1.0,1.0
66,40000.0,0,1,0,3ab73b41e2ac4e67bb20be75543c1d78,2.85,3.0,2.0,1.0
53,90000.0,0,1,0,5bc9f27518b64163be2f236dcfcb9ce7,19.59,1.0,1.0,1.0
78,70000.0,0,1,0,8891ef7c303b464984be4829e525b394,0.0,3.0,1.0,0.0
67,60000.0,0,1,0,463fead979df403484f2d357f3619aea,9.18,1.0,1.0,1.0
70,87000.0,1,0,0,45d0952c88fe49b8aad291b21e086293,28.54,1.0,1.0,1.0
63,93000.0,0,1,0,3a0e6a7edb4a49fe93136e9ed360b051,31.310000000000002,2.0,2.0,2.0
69,55000.0,0,1,0,5dc748040e5f4194aaba8465e14dbd99,7.13,2.0,2.0,1.0
40,65000.0,0,1,0,cd3b6b1a48874469ae08a59204f37488,0.0,1.0,1.0,0.0
54,105000.0,1,0,0,45581487709045ceb2ecdcc9aa0744fd,19.255000000000003,2.0,2.0,2.0
79,42000.0,1,0,0,623a7bc9b0964d0eb3a341bdc6d157e4,18.42,1.0,1.0,1.0
54,37000.0,0,1,0,062d468f10ff4489822fbdd647e57398,1.8099999999999998,3.0,3.0,2.0
44,89000.0,0,1,0,d167940f7af04f4681daaa6d1bfd80a1,11.365,4.0,4.0,2.0
62,86000.0,0,1,0,6fc37c7b127242d8a8c3d5e62c8c5872,13.305,2.0,2.0,1.0
59,37000.0,1,0,0,30b98e23337b4e98815b8a0e2472a9ff,14.81,2.0,2.0,2.0
20,61000.0,0,1,0,c34d166e5c634b3eb6fd40547d930c18,12.65,1.0,1.0,1.0
63,96000.0,0,1,0,7eda9728df624f09b3aec88e0aebcf6a,8.105,2.0,2.0,1.0
63,97000.0,0,1,0,16583c228fb94fb098951ad54997ac2c,35.55,1.0,1.0,1.0
19,31000.0,0,1,0,b5084bd5d94f492c873dededc5491648,20.44,1.0,1.0,1.0
54,56000.0,0,1,0,dfb467ce80d54545ae7ffc103b8fba35,18.58,1.0,1.0,1.0
57,73000.0,0,1,0,b29a01cc9ffd4954aab1beb1008d840f,16.465,2.0,2.0,2.0
57,93000.0,0,1,0,b08f1eafc66e44e6aa486d7d33351964,14.505,2.0,1.0,1.0
42,71000.0,1,0,0,2b90cc782a274391be191cd221be2546,0.8166666666666668,3.0,2.0,1.0
78,58000.0,1,0,0,ff8ff8e5d8bb449894bf708924020edc,0.0,1.0,1.0,0.0
18,72000.0,0,1,0,e2966f15389e4e0e9a5891bd675a5f11,5.58,2.0,2.0,1.0
49,70000.0,1,0,0,7aa3e5382a9f45de820accd86d8e444b,0.0,2.0,1.0,0.0
50,56000.0,0,1,0,2ae0eb4401a244b7b81a88f47539e82e,0.0,2.0,2.0,0.0
48,68000.0,0,1,0,d4c2549073b242db839688ef8fe0b2e9,25.99,1.0,1.0,1.0
62,85000.0,0,1,0,21fbd00c84bc49e59278f2c8448a5a9c,16.85,1.0,1.0,1.0
68,50000.0,1,0,0,1c14ac6976fc4f39aacd34c1899e8ead,2.88,1.0,1.0,1.0
30,54000.0,0,1,0,a2839d5b96704183981c13add3b04a86,12.93,1.0,1.0,1.0
66,47000.0,1,0,0,1278a41a8ae24324a17ca2c69b3023ab,0.0,1.0,1.0,0.0
55,62000.0,0,1,0,c019e0e0d9a14d0fbdeff01a55f50fcd,116.01,1.0,1.0,1.0
68,100000.0,1,0,0,be043c99c4224b47bf4e252f9416cf05,0.0,2.0,1.0,0.0
84,120000.0,1,0,0,b624317c94fc496288b746f9be43d170,41.18,1.0,1.0,1.0
64,95000.0,1,0,0,687fa57eccb44de6be932b262ac97140,36.06,1.0,1.0,1.0
77,35000.0,1,0,0,82b13a64bcba4a59a11d5323f9e04134,11.17,1.0,1.0,1.0
45,35000.0,0,1,0,9b59c4800e8a4ae1b8e7f071891bbc6c,2.135,2.0,1.0,1.0
37,65000.0,0,1,0,51adc00878c347ceac3fba0ca2b7b608,9.62,2.0,2.0,1.0
65,94000.0,0,1,0,b37f326ddd0c49ae99c7d1a32512a561,0.0,2.0,2.0,0.0
52,75000.0,1,0,0,56a02aabb8cb4568b9b86998c0b5369c,26.76,3.0,3.0,3.0
72,82000.0,0,1,0,b51e41040e0e4977b6f936637a27a918,0.0,1.0,1.0,0.0
51,74000.0,1,0,0,46cae479b56c479597ff23bbcdc95693,1.49,3.0,2.0,1.0
63,60000.0,0,1,0,9047bdfc8efc47b0bae7655fc94c38dd,0.315,2.0,2.0,1.0
19,52000.0,0,1,0,adc7ef85f1714699b4f341a7e12c632f,12.95,1.0,1.0,1.0
44,40000.0,1,0,0,2555d3d05bdd4d65b3cd2fe3c9b24d12,8.62,3.0,2.0,2.0
50,45000.0,0,1,0,ac016c534e3b454ea1e73aab20824864,15.3,1.0,1.0,1.0
45,57000.0,0,1,0,7ed6855e376d43b4b1541c91fefaf427,0.0,1.0,1.0,0.0
59,73000.0,0,1,0,7197df6ea5844a46981740fdda211f64,10.28,1.0,1.0,1.0
79,83000.0,1,0,0,df07a83f4b83437795267361142fd14f,24.13,1.0,1.0,1.0
93,56000.0,1,0,0,795dcd7d60f34b53bf43e826578f26ef,0.0,1.0,1.0,0.0
49,45000.0,0,1,0,90b1cb2159f94783b0e642b549f593a5,0.0,2.0,1.0,0.0
32,70000.0,0,1,0,e085ef39038b4291976796dfc5f1dd3a,0.0,1.0,1.0,0.0
30,66000.0,0,1,0,03716dbf46394867ba126ebe1ebc202e,0.0,1.0,1.0,0.0
63,59000.0,0,1,0,77192c9efc644e21a1f9a12b7e3847cc,0.0,1.0,1.0,0.0
40,57000.0,0,1,0,d30aed36eded4c48b4be4ebcd7772787,0.0,1.0,1.0,0.0
51,55000.0,0,1,0,a442df3deaaf4296b5c25564422dc9c7,2.89,1.0,1.0,1.0
55,41000.0,0,1,0,840cc4f0ccbb4ba7af0c511ec023ee85,13.105,2.0,2.0,2.0
66,88000.0,0,1,0,61747cb0da434feb9225e15cf3271175,45.62,1.0,1.0,1.0
23,43000.0,0,1,0,2e6e7d46ac314375a832a2a954c4233a,0.0,1.0,1.0,0.0
77,94000.0,0,1,0,8b2d6ad23225442db3506ad54019c501,0.0,1.0,1.0,0.0
44,72000.0,1,0,0,9ebb7d34c6964f23b702ca2758f32083,20.47,1.0,1.0,1.0
48,71000.0,1,0,0,e9b70f3ed1a7475c8614338081d622c9,9.65,1.0,1.0,1.0
20,71000.0,0,1,0,14f7070a8987467baed8df67c54dfd88,0.0,5.0,3.0,0.0
57,34000.0,0,1,0,5b38d876f0b449e58efee9f9f611dfac,0.0,2.0,2.0,0.0
73,74000.0,1,0,0,b84430e82831484aaa3642e41ada16d0,0.0,1.0,1.0,0.0
37,83000.0,1,0,0,45005ff2d18b42ccae85b5d125fffcf9,26.89,1.0,1.0,1.0
71,35000.0,1,0,0,bef25728635745c59bf78870bdd393d9,0.0,2.0,2.0,0.0
36,44000.0,0,1,0,115ef694cb0b4dd99dbfeebd15cd3b0f,2.5533333333333332,3.0,1.0,1.0
27,71000.0,1,0,0,5b38aee166ce4085b324b01e01b0a808,0.0,2.0,1.0,0.0
39,69000.0,1,0,0,f4555e6c15824275be4c4b2fc4329344,17.005,2.0,2.0,2.0
40,58000.0,0,1,0,9cb1f7b13c23451087606360e5e16b4f,0.0,3.0,3.0,0.0
93,79000.0,1,0,0,be1f25a62a5648f6bdc1887b5e5f365d,23.58,1.0,1.0,1.0
62,50000.0,1,0,0,93a4aed8d91f4e128f38ba62e2b9d97c,0.0,3.0,2.0,0.0
32,68000.0,0,1,0,6f72b97a722449dba554f7c78a9112ca,0.31333333333333335,3.0,1.0,1.0
36,62000.0,0,1,0,11035b3619104703a57e7bafeb165163,15.27,1.0,1.0,1.0
54,76000.0,1,0,0,0e1578217ad7455d8cb08509eeee1aee,10.973333333333334,3.0,3.0,2.0
51,62000.0,0,1,0,3fe342e44bcc4bbc8d1771e1cf9d9ca3,0.0,2.0,1.0,0.0
68,110000.0,1,0,0,0eea703cbb0a47eeace88cfcde0ac89a,35.15,1.0,1.0,1.0
20,41000.0,0,1,0,9fdd178ec32347819de82193ab74cd82,9.58,2.0,2.0,2.0
74,38000.0,0,1,0,7cbd6bb87cb14d0998be226523da3a21,6.36,2.0,2.0,1.0
34,51000.0,0,1,0,29db318517364f93b8df18c093fe6f2f,0.0,1.0,1.0,0.0
44,51000.0,0,1,0,84f2c6d75f6e4e188d3cb7503fbbc03c,7.575,2.0,2.0,1.0
64,79000.0,1,0,0,5291d2e620fa4733834501c8ad5df4c2,30.47,1.0,1.0,1.0
29,61000.0,1,0,0,fcbf38029321416f9e0c593b59c8ada7,15.96,1.0,1.0,1.0
80,75000.0,1,0,0,87eec09bfcda4a95a7100b6e77f066a9,18.84,1.0,1.0,1.0
52,79000.0,1,0,0,4788579ab245498e86c76354d69c03dc,0.0,2.0,1.0,0.0
44,67000.0,0,1,0,b070360c5c3d4fec976a188a6972aa08,0.0,2.0,1.0,0.0
71,56000.0,1,0,0,1d19314760704243bdcf289e962df5a9,11.63,1.0,1.0,1.0
30,37000.0,1,0,0,fae649ff726b4af68d0805de45181fb3,11.92,2.0,2.0,2.0
33,59000.0,0,1,0,3f0ee4aacad648a2b800641dc09003ad,1.3533333333333333,3.0,3.0,1.0
63,112000.0,1,0,0,040b2e6d3e914d609f6764b34b5a3a88,21.42,1.0,1.0,1.0
42,64000.0,1,0,0,b9cb807bb54f48c592ec2686a36ddbed,2.1,2.0,2.0,1.0
44,87000.0,1,0,0,2975799195d449efaa81e495cdabd1ed,29.56,1.0,1.0,1.0
37,31000.0,0,1,0,66f5ffa82c1d49019aa884922d0c3c92,1.8725,4.0,1.0,1.0
64,52000.0,0,1,0,c58726d95ba8447ba01036e9d50da94c,1.5316666666666665,3.0,3.0,2.0
37,42000.0,0,1,0,d448f3b1ae614e0dbc483eeca1aad7a7,0.0,1.0,1.0,0.0
57,72000.0,0,1,0,ac3b8c9879304a9db841fa510d931ea7,5.0875,4.0,4.0,1.0
67,34000.0,0,1,0,f22ef72359934e3987d61507bbe0fe3f,0.0,5.0,3.0,0.0
42,56000.0,0,1,0,d8f121893be243f3a8851129a828beee,0.0,2.0,2.0,0.0
65,60000.0,0,1,0,71b819d3ae214e9eb680bbbcb37b75de,0.0,1.0,1.0,0.0
24,38000.0,0,1,0,3a97fdd1f1aa42ca989e9fcec3f6e043,0.0,2.0,1.0,0.0
58,95000.0,1,0,0,a5b31e84a4ea461a86475f4034abe721,25.17,2.0,2.0,2.0
58,77000.0,1,0,0,c9e69ffd85e7421aa53b8cb7bafba100,22.945,2.0,2.0,2.0
66,57000.0,0,1,0,1d5dae211e884cdca86a17ee60dc4820,14.760000000000002,2.0,2.0,2.0
48,31000.0,1,0,0,6a4066d776b64dde8c0444d2f1c14f5f,7.845000000000001,2.0,2.0,2.0
73,88000.0,1,0,0,8654992551964472a654f68702ee5156,695.59,1.0,1.0,1.0
31,58000.0,0,1,0,f07b9bb0e6d64cc9b47c4638b543179a,0.0,3.0,3.0,0.0
52,86000.0,0,1,0,56d7808ea6a041aabe04eb3f49753948,6.91,2.0,2.0,1.0
60,60000.0,1,0,0,16c4978e01db484db6b3000a6427f0dd,8.415,2.0,2.0,1.0
76,90000.0,1,0,0,cce987c57eba4b32a095ac462d709db4,32.34666666666667,3.0,3.0,3.0
40,65000.0,0,1,0,79258dac19b04f8297d03ffdaf1e80ba,0.0,1.0,1.0,0.0
62,78000.0,0,1,0,c960b1aee1b34a359173d04a6af5c833,0.0,1.0,1.0,0.0
32,74000.0,0,1,0,8301e94e8a2a48f69402ba0c23df3fd7,0.0,1.0,1.0,0.0
91,73000.0,0,1,0,358f73bcc2fd4f4988e0eddf31e79531,16.16,1.0,1.0,1.0
77,39000.0,1,0,0,a45b69f1c8554ae7af83e74426ca437a,6.32,3.0,3.0,1.0
81,107000.0,1,0,0,40fd005893554e0085a00baa8649d841,0.0,1.0,1.0,0.0
46,100000.0,1,0,0,ff8b6918b14448dd8a80d0dc8154f2a0,18.12,1.0,1.0,1.0
21,40000.0,1,0,0,09ccc48287ba46f59a92d9ed89dec344,14.52,1.0,1.0,1.0
31,44000.0,0,1,0,c6d055b079a94d5599f3bfaa7666c7e6,3.81,1.0,1.0,1.0
40,42000.0,1,0,0,2d4ece84e65741a68e02656bddf4d336,0.0,1.0,1.0,0.0
57,70000.0,1,0,0,7ebd228eba9d45a08d23932227fc551c,16.82,1.0,1.0,1.0
44,55000.0,1,0,0,269424f345f6478e822a0ec4aebb97fe,3.165,2.0,2.0,1.0
34,45000.0,0,1,0,6f4c35aae5164c67bd28e9eff9a3b673,11.79,1.0,1.0,1.0
62,106000.0,0,1,0,c6c1259f6fbc4e6c82a7b9dd3c83f636,16.295,2.0,2.0,1.0
60,56000.0,0,1,0,b11d014250274688834d40d8f94f66a0,0.0,1.0,1.0,0.0
85,60000.0,1,0,0,e1db113b332344a4b333953e717c848b,0.0,1.0,1.0,0.0
48,74000.0,0,1,0,84f92efc819047ec88e3544570c8da30,12.06,2.0,2.0,1.0
19,30000.0,0,1,0,70743262fadd4895adf8e5907da3c654,2.08,3.0,2.0,1.0
63,64000.0,0,1,0,58fea7c2de2c4070974b407667a26880,12.61,2.0,2.0,2.0
86,79000.0,1,0,0,1ed4a5aa68d441f9b6b3fc2af09e76e1,0.0,1.0,1.0,0.0
55,76000.0,0,1,0,5999bdedf9c4403391d892255579f927,5.815,2.0,2.0,1.0
47,98000.0,0,1,0,64690cf032fa44a8b1e0d001eeb65084,25.86,1.0,1.0,1.0
68,38000.0,0,1,0,05e42f14818d4e82911557052b334e05,0.0,3.0,3.0,0.0
72,83000.0,1,0,0,361da3e85e3f447cb8239a4ca6852f6e,0.0,1.0,1.0,0.0
69,77000.0,0,1,0,0b506f0a7c814c5f8bddd0634f9fa90c,14.87,1.0,1.0,1.0
78,35000.0,0,1,0,bdf569412b3542459ee5de4a6e6e01c8,10.81,1.0,1.0,1.0
67,50000.0,0,1,0,22d87f4f3e2b42f49a9af68a350cf3ef,4.23,2.0,2.0,1.0
58,96000.0,0,1,0,073fce5708884b30a28b65b3cb15a919,28.23,1.0,1.0,1.0
46,69000.0,1,0,0,d1f946881b2f44f781a90fab28ae3b5c,10.05,2.0,2.0,2.0
48,78000.0,0,1,0,fcb85d8df8c740d7b0d0ed948f99e121,32.28,1.0,1.0,1.0
64,109000.0,1,0,0,40bc3cf593394618b90f6d79e198867a,0.0,1.0,1.0,0.0
49,68000.0,1,0,0,773b9b57713f470fbfe74ab32a41a945,14.67,2.0,2.0,2.0
64,57000.0,0,1,0,906cd9cfb5664a42a8d5b878b7fa4787,13.82,1.0,1.0,1.0
51,53000.0,0,1,0,e1a2d8e3601747aba714a450908bdaa1,5.14,2.0,2.0,1.0
55,66000.0,0,1,0,5d24f240be6a451896e2a82a824f2a1a,13.983333333333334,3.0,3.0,3.0
27,33000.0,0,1,0,94de646f7b6041228ca7dec82adb97d2,1.35,1.0,1.0,1.0
54,88000.0,0,1,0,885f2524dae5453680f8767a3816ac23,25.92,1.0,1.0,1.0
74,56000.0,0,0,1,c1bb5a4b6d4a47ee8c5c009bbae056e3,17.92,2.0,2.0,2.0
56,74000.0,0,1,0,9365fa9e949b4c52851af3ee091ff6ba,16.665,4.0,4.0,3.0
65,82000.0,0,1,0,8fe8282fd6d540579f8dec7b183e0bd2,0.0,2.0,2.0,0.0
55,31000.0,1,0,0,7798e0c17e124ecda35b1530d4761145,0.0,2.0,1.0,0.0
42,74000.0,1,0,0,f430e06c5d644706b629b39102e8f479,30.740000000000002,2.0,2.0,2.0
64,47000.0,0,1,0,d9f4ee05c261477a89fb30fca50cf4e0,0.0,1.0,1.0,0.0
47,88000.0,1,0,0,728ba6d3ee6740fa89492922dcc3e292,0.0,1.0,1.0,0.0
41,37000.0,1,0,0,3f044daa78164ef1a7ce38efaa236667,0.0,2.0,1.0,0.0
56,97000.0,1,0,0,8c7992591b48435f828fad20fa83f5fa,28.42,1.0,1.0,1.0
72,47000.0,0,1,0,1d291157df5847e78dbae8d1003e37ca,0.0,3.0,2.0,0.0
64,50000.0,1,0,0,5682c5153c7d4ef7b3eb08208c546dde,0.0,1.0,1.0,0.0
67,36000.0,1,0,0,1b45f1b2f293458e91782ed6bc41ed76,4.84,2.0,2.0,1.0
54,78000.0,0,1,0,c773fe9f23f04e9ba2c70ad5e237c7db,23.67,1.0,1.0,1.0
88,59000.0,1,0,0,9a138d2b107142d795f46b7600fd3dff,0.0,2.0,2.0,0.0
89,92000.0,0,1,0,5507b146d8db47c298843f45e128b9e2,0.0,1.0,1.0,0.0
60,114000.0,0,1,0,14c466243c9a453584eb73a1de6236d0,30.89,1.0,1.0,1.0
52,90000.0,0,1,0,2bd6a1c9019240538939db7fc83fb95b,15.86,1.0,1.0,1.0
55,97000.0,1,0,0,5ecaea5c8bf44ae4a65838d9d066c909,16.973333333333333,3.0,3.0,1.0
58,116000.0,1,0,0,116f72494d5e45b794be3caaa31f4675,29.52,1.0,1.0,1.0
60,76000.0,0,1,0,670e88a883124c71b74c854e964270c1,10.065,2.0,2.0,1.0
21,42000.0,0,1,0,0de1bbba4f4c4723a088e5739d2fd592,0.0,4.0,2.0,0.0
45,49000.0,0,1,0,d21a703697804c059467c8eca0668a68,0.0,4.0,1.0,0.0
62,82000.0,1,0,0,6977bad0cfbb44f695eb569af87d85ea,27.73,2.0,2.0,2.0
73,61000.0,0,1,0,0a514b89adbc4ace99b6c22782c6fd71,15.39,1.0,1.0,1.0
50,73000.0,0,1,0,15ee92c07c2f48e0b8a5afbf6f2edfa0,0.97,1.0,1.0,1.0
39,48000.0,0,1,0,61b2f0a885cf423c83d1395a362ffc01,0.0,2.0,2.0,0.0
49,59000.0,0,1,0,94f425d798a34983a66d17b32f28ea1e,0.0,1.0,1.0,0.0
94,68000.0,1,0,0,9994b51cc1ba43ef969f4a798434ba97,5.46,2.0,1.0,1.0
58,91000.0,1,0,0,06b14580b3d44014b99214631b841e66,36.05,1.0,1.0,1.0
36,47000.0,0,1,0,8104ee2ff11d4121b0249712a0b4a799,0.0,3.0,2.0,0.0
59,54000.0,1,0,0,a79f46d98c1944db936847503b1eaa29,0.0,1.0,1.0,0.0
53,102000.0,1,0,0,9c7e4a6ab9c444fc96524efabaa7b097,13.555,2.0,1.0,1.0
57,43000.0,1,0,0,ab147264895d4aebbb0fcbcde4ce3393,0.0,1.0,1.0,0.0
54,81000.0,1,0,0,96fbfcfa100443c3994aa3bcda55069e,19.13,1.0,1.0,1.0
68,72000.0,1,0,0,ae1c83d44e834751ab329f9dc241c951,17.74,1.0,1.0,1.0
25,73000.0,0,1,0,d08a73ea06f441009a2710c5cb2f6327,0.0,1.0,1.0,0.0
66,51000.0,0,1,0,1a81867c3c594ebda22b1ddfd5168a96,8.405,2.0,2.0,1.0
69,115000.0,1,0,0,748eacbcc50a4ef1b0fe0c0e15eb9e1c,19.87,1.0,1.0,1.0
55,75000.0,1,0,0,7d2d942131924c128c6374264dfd34ed,0.0,2.0,2.0,0.0
39,42000.0,1,0,0,72d8321b934b4e09952001bcd87662a3,2.766666666666667,3.0,2.0,1.0
41,78000.0,0,1,0,b7ba298aace641d6be40b07ef1305bd7,0.0,1.0,1.0,0.0
52,55000.0,0,1,0,a3f314ef7ad04c0e915c09de4608611e,7.109999999999999,2.0,2.0,2.0
69,87000.0,1,0,0,a9a088afe7f54587bb28b723d403f476,0.0,1.0,1.0,0.0
70,36000.0,0,1,0,9f0578a74c7b46249401d04deee59203,0.0,2.0,2.0,0.0
49,47000.0,0,1,0,654aba7621fe44dd8c498b75c5229b5d,23.94,1.0,1.0,1.0
51,81000.0,1,0,0,1654447916154439bc1e1cb1bd7b1118,0.0,2.0,1.0,0.0
59,69000.0,1,0,0,cededaeffd6a49139faec362dd8c8ae8,14.29,1.0,1.0,1.0
54,63000.0,1,0,0,c609c5776f4c4335a1dd3a8c077f94f3,0.0,2.0,2.0,0.0
34,38000.0,0,1,0,00ceaf16a40341e6996d543d04daa2c2,0.0,2.0,1.0,0.0
71,60000.0,0,1,0,683e5e45c24849fdb1b0bcde6121cc28,1.5575,2.0,2.0,1.0
75,60000.0,0,0,1,7025289419d44b4ca63e394bc870c88e,22.18,1.0,1.0,1.0
56,82000.0,1,0,0,2cfd7c204f744227b147546e36c961b0,307.91,2.0,2.0,2.0
72,65000.0,0,1,0,1f4313727a514c138b8523b0f2cfbba8,9.835,2.0,2.0,1.0
76,80000.0,0,1,0,e4d203bf298b4859b65d2ae56714f554,18.06,1.0,1.0,1.0
68,99000.0,0,1,0,b0a4b908e6704b8fa1b4adc87f070fc6,0.0,3.0,3.0,0.0
26,52000.0,0,1,0,c33b34ac9d994cbfb5237c86e9e0b44d,3.046666666666667,3.0,2.0,1.0
