age,income,F,M,O,user id,type 2,offers type 2,viewed type 2,completed type 2
69,115000.0,1,0,0,748eacbcc50a4ef1b0fe0c0e15eb9e1c,27.67,1.0,1.0,0.0
55,75000.0,1,0,0,7d2d942131924c128c6374264dfd34ed,25.67,1.0,1.0,0.0
41,78000.0,0,1,0,b7ba298aace641d6be40b07ef1305bd7,20.16,1.0,1.0,0.0
52,55000.0,0,1,0,a3f314ef7ad04c0e915c09de4608611e,1.475,2.0,1.0,0.0
49,47000.0,0,1,0,654aba7621fe44dd8c498b75c5229b5d,6.22,1.0,1.0,0.0
53,32000.0,0,1,0,8364ddc3bc524a7d9eb872e70fda3e0d,3.03,1.0,1.0,0.0
65,83000.0,1,0,0,1f9b1f3349f545eeb5dab2cb68e9a26e,0.0,2.0,1.0,0.0
51,81000.0,1,0,0,1654447916154439bc1e1cb1bd7b1118,13.0,2.0,2.0,0.0
59,69000.0,1,0,0,cededaeffd6a49139faec362dd8c8ae8,12.563333333333333,3.0,3.0,0.0
71,60000.0,0,1,0,683e5e45c24849fdb1b0bcde6121cc28,0.23,1.0,1.0,0.0
75,60000.0,0,0,1,7025289419d44b4ca63e394bc870c88e,9.57,1.0,1.0,0.0
76,80000.0,0,1,0,e4d203bf298b4859b65d2ae56714f554,22.88,1.0,1.0,0.0
26,52000.0,0,1,0,c33b34ac9d994cbfb5237c86e9e0b44d,4.13,1.0,1.0,0.0
26,64000.0,0,1,0,daf55ea3d1b94b0baf9180b30d61abba,4.07,1.0,1.0,0.0
54,102000.0,1,0,0,46bb9d595d9a475cbdd435e2bb253944,0.0,1.0,1.0,0.0
48,72000.0,1,0,0,cf52e346f1104932b32e8ccd3a5956b0,16.19,3.0,3.0,0.0
90,56000.0,0,1,0,d08a8a11f0b8461c918cb3a366313876,0.0,1.0,1.0,0.0
66,32000.0,0,1,0,dd69125d21a54693840469a1ad6ca243,0.0,1.0,1.0,0.0
61,63000.0,0,1,0,f8f12b89a9e740d881f21dbe62c05c22,19.08,1.0,1.0,0.0
60,87000.0,1,0,0,08579355f46b49efa8412ddacc4ac832,0.0,1.0,1.0,0.0
22,56000.0,1,0,0,54f9d74bfac742c2bda750340476af30,10.22,1.0,1.0,0.0
87,30000.0,0,1,0,3bbce1ae7d1f43e098beda1a1c78913a,3.55,1.0,1.0,0.0
65,68000.0,0,1,0,ddb9f03026644ef594dcc26ab9bd8964,4.39,1.0,1.0,0.0
63,96000.0,1,0,0,8ab8d058d86e4d4e95eb0a9ece36be33,10.79,2.0,1.0,0.0
79,66000.0,1,0,0,f9c0574976aa495cbd957ea79cabc991,0.0,1.0,1.0,0.0
53,44000.0,0,1,0,7c4c409ef7c34512bd3b5cc149dd7476,0.0,1.0,1.0,0.0
18,51000.0,0,1,0,6ad061a0de7049a194735a19eff2279d,9.715,2.0,2.0,0.0
66,83000.0,1,0,0,6360f3969da049e0b2376868c4dbe3b5,18.74,2.0,1.0,0.0
70,82000.0,0,1,0,16ef305881c543cbac323569beb79d3e,25.13,1.0,1.0,0.0
59,87000.0,1,0,0,09533b07fec7435d97fe33fc9aca6428,0.0,2.0,2.0,0.0
23,62000.0,1,0,0,2e513a8850e148aa8399e57baa12e2e0,12.2,2.0,1.0,0.0
84,96000.0,1,0,0,1e17186fd10c4f5389721f01cb4e8364,8.52,2.0,1.0,0.0
56,119000.0,1,0,0,f89cde99c9bf4182a371dd808a0ad2f1,0.0,1.0,1.0,0.0
51,79000.0,0,1,0,f8a65501eb514811872b5438a75d618b,0.0,1.0,1.0,0.0
80,31000.0,0,1,0,6a8e83b6175e4611935554d202d26994,5.36,1.0,1.0,0.0
50,97000.0,1,0,0,f87c32879b224b6b909fb6014affaedf,27.34,1.0,1.0,0.0
53,88000.0,0,1,0,7174aa5c3c4040a090fd8101bf596f3f,0.0,1.0,1.0,0.0
50,65000.0,0,1,0,f4364aab22b54f79b1c5ece4dfb550bb,23.46,1.0,1.0,0.0
40,68000.0,0,1,0,c7edaee742a7448a908db3d81ea5e0c7,0.9400000000000001,1.0,1.0,0.0
54,43000.0,1,0,0,f16dd6ace9f94998bd2a77bb46efd332,0.0,1.0,1.0,0.0
47,35000.0,0,1,0,77433277a3e7435aa5dabac8168a3d44,0.5,2.0,2.0,0.0
38,77000.0,0,1,0,0a13150de06440bea92ed6aeaadf5b9d,0.0,2.0,2.0,0.0
52,63000.0,1,0,0,8ae377b128c54a469964ac5df53144b8,13.09,1.0,1.0,0.0
84,96000.0,1,0,0,02efe2a67be247a686f79ba1cbce42f1,23.4,1.0,1.0,0.0
73,65000.0,1,0,0,a9eaded965514075a85c71038cdbbc4b,0.0,1.0,1.0,0.0
80,109000.0,1,0,0,59d88f8c7bc44544b795f3c804137ec2,10.12,2.0,1.0,0.0
58,71000.0,0,1,0,0ab5c869c82648e88d2780562e7835d8,1.2650000000000001,2.0,1.0,0.0
82,96000.0,0,1,0,0673e9690e874b7b842da2be63d2de84,0.0,1.0,1.0,0.0
48,77000.0,0,1,0,107ac28a201644068086b76c5de02fc8,18.74,1.0,1.0,0.0
49,81000.0,0,1,0,7e567d349dee4ca6a85805cff8b65c35,0.0,1.0,1.0,0.0
54,89000.0,1,0,0,451af661f9114dc383ac247d74238b5e,5.726666666666667,3.0,2.0,0.0
39,42000.0,0,0,1,d65f761b7c73487abaa28cbb77d68741,0.0,2.0,2.0,0.0
52,44000.0,1,0,0,3f0364013f1d4a45af81f5926222fd50,5.49,1.0,1.0,0.0
53,64000.0,0,1,0,03deb7cf0ebd4c7889a8a9e44df1c50a,5.07,1.0,1.0,0.0
60,82000.0,0,1,0,934808bbab1842e19ead3e771614d5da,19.61,1.0,1.0,0.0
62,44000.0,1,0,0,bcd2bd48a6dc4e2d982cf1d466d88dc8,1.52,1.0,1.0,0.0
45,50000.0,0,1,0,1e067b4016cf4f2ebe59438a73aad17f,0.0,1.0,1.0,0.0
50,33000.0,1,0,0,b66f9cb486024f0d87ab7469e8d7528d,8.6725,4.0,3.0,0.0
72,74000.0,1,0,0,aabc3d56a2ea4446bef4c3f9eec8ab72,0.0,2.0,2.0,0.0
22,36000.0,1,0,0,3d43c355a4bb4d5e8d86a80a87408925,9.01,1.0,1.0,0.0
48,58000.0,0,1,0,4af246b9ea5844fcbf16ca1fbf5f9a74,2.55,1.0,1.0,0.0
64,66000.0,1,0,0,fec5f4a42585413e9084ae809c4b6022,8.65,1.0,1.0,0.0
51,75000.0,0,1,0,aaf27a405d4c4632b28f29ca0279c54a,2.705,2.0,2.0,0.0
87,45000.0,0,1,0,f8d253b227e74e9b82ef382d31b3b7d2,4.34,1.0,1.0,0.0
53,82000.0,0,1,0,317109d3d22e4ed9b972ae8bc49d94cc,0.0,2.0,2.0,0.0
45,35000.0,0,1,0,7f1551c4db4e4c42ad75c3337b16ff70,0.0,1.0,1.0,0.0
92,38000.0,0,1,0,c87b649217d8403992fea5194e9047a8,0.0,1.0,1.0,0.0
28,58000.0,1,0,0,f80eb9caef944ca899f2bef52b6c2f5e,3.52,1.0,1.0,0.0
69,52000.0,1,0,0,b8957d9eba954578adc4808d44e257e6,0.0,1.0,1.0,0.0
63,105000.0,0,1,0,a960ae2cd3d04791ac3ca5799a2ad01a,29.23,1.0,1.0,0.0
58,91000.0,0,1,0,7e20102a702848b18c100b8695f5d21a,19.49,1.0,1.0,0.0
67,62000.0,0,1,0,55aa9aa9fcae40889d6ed3260a69ae52,21.54,2.0,2.0,0.0
41,60000.0,1,0,0,e300729d05c544cfad882e049e867a70,6.43,1.0,1.0,0.0
55,94000.0,0,1,0,c030d78db17e4a7da30432c6624b2496,7.855,2.0,2.0,0.0
62,89000.0,1,0,0,2feaa017e8c04633ac6b4d951b9d9e70,39.66,1.0,1.0,0.0
57,67000.0,0,1,0,061afeca89524537b960b57b0a609533,0.0,1.0,1.0,0.0
48,118000.0,1,0,0,99baac12030a4aa6acfc7f8c5453567d,0.0,1.0,1.0,0.0
81,76000.0,0,1,0,a61db2e2807440ebac06d9a470b118bd,0.0,1.0,1.0,0.0
23,33000.0,0,1,0,babdde66a9bb4c1b8648915220a1af3b,0.47000000000000003,3.0,2.0,0.0
38,72000.0,1,0,0,d4a8b8e9d09947f992cf2d65a062b3a5,5.79,2.0,1.0,0.0
53,52000.0,0,1,0,f38b49bff9b342698ec7beba258f895d,0.395,2.0,2.0,0.0
53,84000.0,0,1,0,ba5812eb9543480096785d6081cefc3f,10.36,2.0,1.0,0.0
67,87000.0,0,1,0,cc1931f58c9e4b46b6efae7a97e2305b,0.0,1.0,1.0,0.0
77,87000.0,1,0,0,aa374a0deb7743aa9505b6611f350b09,0.0,1.0,1.0,0.0
64,58000.0,1,0,0,cca456a2b8f74306827a1e43dfc7b9ee,0.0,1.0,1.0,0.0
67,89000.0,0,1,0,44f1f503047642ac83f70785c4992032,19.685000000000002,2.0,2.0,0.0
67,92000.0,1,0,0,77789c5386674540b7ba942cdb099467,28.38,1.0,1.0,0.0
78,78000.0,0,1,0,630945c648c048fc950fcb2453782607,20.67,2.0,2.0,0.0
61,53000.0,0,1,0,8a7902df445a4c12933923a02d467928,3.795,2.0,1.0,0.0
62,96000.0,1,0,0,fccefea120ab405585b91f4b9b0bc803,32.8,2.0,2.0,0.0
75,79000.0,0,1,0,9a6e41f3f689410bab74f638363ef95a,0.0,1.0,1.0,0.0
74,67000.0,0,1,0,4fbb451301b54298a24590359c56c93b,3.11,2.0,1.0,0.0
60,86000.0,1,0,0,0daad40a375348329d90f625a13a1e3f,0.0,1.0,1.0,0.0
26,73000.0,0,1,0,c9962ad43568416283211a61ac138f53,2.62,2.0,1.0,0.0
57,66000.0,1,0,0,38e48296b33941d29f28ece6a2868fa9,22.17,1.0,1.0,0.0
62,46000.0,1,0,0,eb58d9e5f66e432884a576c89e194337,16.63,1.0,1.0,0.0
79,47000.0,0,1,0,14cc83b46cfa444daf2782492648db5a,7.76,1.0,1.0,0.0
42,56000.0,0,1,0,c6f2c33d6e16447daa1ed0f5ac2e598c,7.07,2.0,2.0,0.0
52,68000.0,1,0,0,c708650a65a345b8bacab8db622458d8,16.176666666666666,3.0,3.0,0.0
37,74000.0,0,1,0,150164d1030149b58fe5f3278141ad18,12.22,1.0,1.0,0.0
35,35000.0,0,1,0,7cd93021f0324c289aeb1521a9425fbf,15.67,1.0,1.0,0.0
59,48000.0,0,1,0,92e41e23303b4110b2409a1f233cffe2,2.49,2.0,2.0,0.0
56,110000.0,1,0,0,855ab85b5bac4be0a9c9aff8cf9d83e2,22.490000000000002,2.0,2.0,0.0
47,54000.0,0,1,0,c02c98b9c5e94a5ca3c63c415ea0ad35,0.0,1.0,1.0,0.0
24,50000.0,0,1,0,5fce0de14c7646639694ff7abc71a39d,7.67,1.0,1.0,0.0
45,36000.0,0,1,0,26829118683847c8ae5374b27a1e774d,9.865,2.0,2.0,0.0
18,60000.0,0,1,0,2eb115563ebe4784986c3af78a41ea79,3.25,1.0,1.0,0.0
32,49000.0,0,1,0,cee27a03210442beb675e76a01c935c4,4.72,1.0,1.0,0.0
46,41000.0,1,0,0,2bbc0f9fcc974e6c98b0ea5081f5cc74,11.685,2.0,2.0,0.0
51,71000.0,0,1,0,4625e6efd16e4dc5948837def0090cdb,12.47,1.0,1.0,0.0
40,56000.0,1,0,0,b506d32d1a384b799b58fa90a5ae5a5a,3.39,1.0,1.0,0.0
54,65000.0,1,0,0,4cd5bafcaf6b4f42a1fd16d19d14b6c4,7.5633333333333335,3.0,2.0,0.0
60,31000.0,0,1,0,dd77d1d722f24dd0b8b1a84f08aefe92,3.11,1.0,1.0,0.0
85,47000.0,0,1,0,070a3bb5f2874b9da388626c84b4b64a,13.26,1.0,1.0,0.0
56,37000.0,0,1,0,2b7c18169e88411596f4231ccda5d15b,0.88,1.0,1.0,0.0
63,66000.0,0,1,0,cb3cb7e6cdd544a4967aed3b6548b61d,0.0,1.0,1.0,0.0
59,60000.0,1,0,0,2fa49d8723524e559323c9b9508dd5f8,8.075,2.0,2.0,0.0
47,39000.0,0,1,0,996fb8e62375461f8f6ca0cf7d2eeaa3,0.0,1.0,1.0,0.0
51,77000.0,1,0,0,4766970299d3411f8ff1296ee5fbcc58,10.08,2.0,2.0,0.0
85,50000.0,0,1,0,b32a4093064447839c51424b327635e2,6.34,2.0,2.0,0.0
66,40000.0,0,1,0,6e24cb5465134c8a8f46d9f6fa1bc1fe,15.33,1.0,1.0,0.0
45,67000.0,0,1,0,3c00f55fff34497a8c2bdf00106b3c3d,0.0,1.0,1.0,0.0
59,53000.0,1,0,0,eaeeba89e53945e5ae24fae573c11f02,15.09,1.0,1.0,0.0
74,54000.0,0,1,0,5c76370980e54446ada45f7891cfacb3,0.53,2.0,2.0,0.0
29,71000.0,0,1,0,c7f2086077db4e609473990c299df5ee,15.98,1.0,1.0,0.0
61,97000.0,1,0,0,29659fd0eabe4103a54d273118f1aa35,0.0,1.0,1.0,0.0
65,74000.0,0,1,0,fd56cfb700b34169bbd970b559abb07b,1.15,1.0,1.0,0.0
33,44000.0,0,1,0,f1a97a4aabba4015b4c0dd0110306083,0.0,1.0,1.0,0.0
74,61000.0,0,1,0,84dbb83b9c0d4e1f9e94e2a6ed901814,0.0,1.0,1.0,0.0
64,44000.0,0,1,0,5e500209728e453db41f0928a75adf00,0.145,2.0,1.0,0.0
50,89000.0,0,1,0,c8586ab235a84a34b51ae3cc47920cab,0.0,2.0,2.0,0.0
44,72000.0,1,0,0,f7a950969071422ea162a283edb0f18d,6.445,2.0,2.0,0.0
56,64000.0,0,1,0,3933f5b9dd7f410297f139668858ace2,21.65,1.0,1.0,0.0
87,65000.0,0,1,0,d00fc7daeb9949e992491e6afca4fbf8,19.215,2.0,2.0,0.0
51,104000.0,0,1,0,9e894ff66aba45bbbe75575a03aeb00e,0.0,1.0,1.0,0.0
53,106000.0,1,0,0,d438a838e9f74fa99c3a53f53d73afd4,24.424999999999997,2.0,1.0,0.0
62,68000.0,0,1,0,a54258212fec4086bacd899d252b1088,7.79,1.0,1.0,0.0
61,65000.0,1,0,0,e8630f5d3bf34260be5241a633f0fa42,0.0,2.0,2.0,0.0
59,87000.0,0,1,0,fc546aaa32694c5cadfc43b97b563434,0.0,1.0,1.0,0.0
24,42000.0,0,1,0,146533f0231848a7a8046f858681353d,1.505,2.0,2.0,0.0
61,33000.0,0,1,0,c3d7056b8e6c46d78d6baf651c3f9ca0,3.5100000000000002,3.0,1.0,0.0
56,50000.0,0,1,0,641fd68d04af4384bdf2ed46453a94ea,3.56,2.0,2.0,0.0
48,71000.0,1,0,0,1df88b34a02446e8accf51cb8e712a6a,0.84,1.0,1.0,0.0
78,81000.0,1,0,0,b519d8d3bc1c429b80147a10d8767e4c,9.67,2.0,2.0,0.0
75,115000.0,1,0,0,e8c5e066d12c460cb97202c4039e7560,22.62,1.0,1.0,0.0
59,68000.0,1,0,0,bda16115506044a08dc1294153a51efb,0.0,1.0,1.0,0.0
73,53000.0,1,0,0,a61e96edb3924b8d92f3f0ca49bf2f06,8.45,1.0,1.0,0.0
30,48000.0,0,1,0,74fcd98b46fc47cba9423e23ce0b294f,0.24,1.0,1.0,0.0
62,52000.0,1,0,0,daad5121c67e4cc0a7f8718fe7be8d9d,16.54,1.0,1.0,0.0
39,50000.0,0,1,0,ae0a070c9d07424d8b955efe7caaca6e,2.105,2.0,1.0,0.0
49,87000.0,1,0,0,d07b84af723a4d6390620668d1d7c076,0.0,1.0,1.0,0.0
44,68000.0,0,1,0,71616972113d4b2e98603941709cadd1,10.83,1.0,1.0,0.0
56,38000.0,0,1,0,055fe39c422643d89a93cf05cf610b2e,4.640000000000001,2.0,2.0,0.0
65,76000.0,0,1,0,ca0bddc5e7e34a628ffc6179570d834b,0.0,3.0,1.0,0.0
62,52000.0,0,1,0,de461a0b514e4f4a83131b4a58dc49ec,0.0,1.0,1.0,0.0
19,43000.0,0,1,0,2029ecce8bc14065a7c757cbee6f58b3,5.18,2.0,1.0,0.0
76,118000.0,0,1,0,7b74e68b25754abb968231adc71c7e3a,0.0,3.0,2.0,0.0
43,51000.0,0,1,0,f4208fedbb644de4bfb0990efb0025e0,0.0,2.0,1.0,0.0
24,50000.0,0,1,0,a464b4c6b4e84d499a7e3af6f3460694,2.33,1.0,1.0,0.0
83,58000.0,1,0,0,d62121909df44994878f47ce3e73bca4,6.02,1.0,1.0,0.0
67,34000.0,0,1,0,7ec8a869c7714a429adeede431a04881,0.0,1.0,1.0,0.0
35,45000.0,1,0,0,a9ef494d007245e9b94c2ff661859c51,13.98,2.0,2.0,0.0
58,79000.0,0,1,0,03adb16f61e44e6594d6d8e38d0a3e64,21.369999999999997,2.0,1.0,0.0
71,69000.0,0,1,0,f8c07073fb89432d996725a3225e5e38,3.525,2.0,1.0,0.0
36,64000.0,0,1,0,f3fbb30bac49414cb6a515e563ee0f99,8.7,1.0,1.0,0.0
45,62000.0,0,1,0,6e7d42fc10ee466c80a4056b3ec0b072,5.465,2.0,2.0,0.0
41,56000.0,1,0,0,2ac533ce2ba246c9b3ad32aeb2579a8e,0.0,2.0,2.0,0.0
20,54000.0,1,0,0,c89fa9af11d74b4d8cee355d0871bd97,12.415,2.0,2.0,0.0
64,67000.0,0,1,0,7ffbb6f34b834970966214e754b5a35a,8.53,1.0,1.0,0.0
53,65000.0,1,0,0,430e42dcf5fd434c8de633467765b0eb,23.93,1.0,1.0,0.0
82,44000.0,0,1,0,f5ae5f22cbbd45edb721587c2f845a00,7.505,2.0,2.0,0.0
83,107000.0,1,0,0,4758968e20074f35b26f96694867bef0,0.0,1.0,1.0,0.0
82,63000.0,0,1,0,57c96b5ca2da4b868f89c70ab07aef81,1.2266666666666666,3.0,3.0,0.0
56,55000.0,0,1,0,398ceac221bb474daba2d1b05780130f,17.93,1.0,1.0,0.0
37,67000.0,0,1,0,a8fbe596fea447c0a7fb9ac85bb01b0f,9.3,2.0,1.0,0.0
54,58000.0,0,1,0,893131691a9a492585d9ea3afbdb37a0,10.18,1.0,1.0,0.0
72,62000.0,0,1,0,6c3eb0c4198c49aaa109a3bc4bb0acbe,0.0,1.0,1.0,0.0
35,35000.0,0,1,0,4d6950947fb448e3891542dc26a2c389,6.13,2.0,1.0,0.0
58,61000.0,0,1,0,0bbcf0985bd04fc4bbf77b4500ada512,12.64,2.0,1.0,0.0
55,119000.0,1,0,0,303b2c1b751640c78419cd8288944419,0.0,1.0,1.0,0.0
42,86000.0,0,1,0,3403ae9e2e7943a6a4cf242471c66e6f,0.0,1.0,1.0,0.0
63,65000.0,1,0,0,fd45aee3900f4b3c88a35b53d0bf630b,6.425,2.0,2.0,0.0
66,87000.0,1,0,0,18929cd7445c4604bb987f4b0cbb036c,27.84,2.0,2.0,0.0
60,65000.0,1,0,0,8db3081752cc455282c831cc236dec91,21.81,1.0,1.0,0.0
51,75000.0,0,1,0,682db591325946118a74447bdb891603,0.0,1.0,1.0,0.0
81,76000.0,0,1,0,7a9ad3ee82b54845b6cefd3de13e6ac6,0.0,1.0,1.0,0.0
77,62000.0,1,0,0,1eae2b68358845a497404afcea2f0aa0,15.06,1.0,1.0,0.0
18,40000.0,1,0,0,e0749ba1296b41e9adbdc27c979b2510,1.45,1.0,1.0,0.0
70,71000.0,1,0,0,7642279c17b84e97821a33d8321c41ab,0.0,1.0,1.0,0.0
62,64000.0,0,1,0,8140d90b53c54b0687ddd58ee64bd9d6,5.105,2.0,2.0,0.0
48,71000.0,0,1,0,74763e4ccbf549c6bc1205f4378f5747,4.07,1.0,1.0,0.0
21,60000.0,0,1,0,2fd55b2564c54db191185409836f81e5,0.0,2.0,1.0,0.0
28,32000.0,1,0,0,8184c15e16704a54a32705a4f10caec6,0.0,1.0,1.0,0.0
56,60000.0,1,0,0,afc2ba5bfc134860bb972db2a7919901,1.71,2.0,1.0,0.0
61,99000.0,0,1,0,99950b4620c247f3b138576e96e82c9d,0.0,1.0,1.0,0.0
35,33000.0,1,0,0,87deb7387c0f4ef7bbf8239665a23e1b,5.76,1.0,1.0,0.0
35,64000.0,0,1,0,e981bddbd79142f89deeb625cbe1ce5f,16.97,1.0,1.0,0.0
58,91000.0,1,0,0,e32d0d63d30f44db88157af0fffbadcf,21.32,1.0,1.0,0.0
45,82000.0,1,0,0,591b17b5a24a44f7a23bd2296e46e0c4,0.0,1.0,1.0,0.0
62,65000.0,0,0,1,75878d70993c4963ab658bacae8d2002,0.0,1.0,1.0,0.0
27,32000.0,0,1,0,4a77318aff504e48837d945af45d6727,3.34,1.0,1.0,0.0
24,51000.0,0,1,0,aba68a20aa8a42acbe25ebcf0800414b,7.163333333333333,3.0,3.0,0.0
83,62000.0,0,1,0,8301eb9427774c7a96198934af818093,1.99,1.0,1.0,0.0
49,67000.0,0,1,0,8ea0513ddaa34071be030721b66d0536,19.615000000000002,2.0,2.0,0.0
70,93000.0,0,1,0,62d8f760122a4a9caed68677357ead15,18.08,1.0,1.0,0.0
71,97000.0,1,0,0,18f6d43ce45c41b398606753c3412f60,0.0,1.0,1.0,0.0
52,37000.0,0,1,0,af51e40269e14424a5f08ed86a4d6437,6.11,1.0,1.0,0.0
22,49000.0,1,0,0,6afc72ae958d4e67af53f81be77bd398,13.98,2.0,2.0,0.0
57,102000.0,1,0,0,286411d1df244cb4a18d1542834e3d8f,0.0,1.0,1.0,0.0
60,66000.0,0,1,0,d8caa73d26d34770847f584020421eba,31.78,1.0,1.0,0.0
19,54000.0,0,1,0,b94243e4bfb34cf9a4003b4009daed22,2.915,2.0,1.0,0.0
73,36000.0,1,0,0,f81cf50a115f4042b0fe3f09265a56d7,5.675000000000001,2.0,1.0,0.0
92,87000.0,1,0,0,30f564f21a894030bed7a6e6f1b143e6,13.335,2.0,1.0,0.0
65,80000.0,1,0,0,842f6309498349c384c691cea552c52c,0.0,1.0,1.0,0.0
62,40000.0,0,1,0,bd91b42ebde945ea81af9a64685b4b79,4.77,1.0,1.0,0.0
81,79000.0,1,0,0,0246f8fdf0b64014a98822b70231c58d,13.8,2.0,1.0,0.0
53,70000.0,0,1,0,2022184e5eb84a7d83a85d4d9fbcad82,18.665,2.0,2.0,0.0
55,75000.0,1,0,0,4acef5f30b3c468facf21c59294d4285,26.439999999999998,2.0,2.0,0.0
61,35000.0,0,1,0,3a4d1e41dbc143119460fd35f25cec31,2.455,2.0,1.0,0.0
65,50000.0,0,1,0,c4cc8a7a10fa402dae9508b47373117d,0.425,2.0,2.0,0.0
72,93000.0,1,0,0,3019637618be4339ab60283b94e9ea46,0.0,1.0,1.0,0.0
48,78000.0,0,1,0,d77012df51d64d7095dbbb69945e2825,17.88,1.0,1.0,0.0
58,54000.0,0,1,0,2d6ed5cd4f2347d1a381e9e938824e29,16.92,1.0,1.0,0.0
56,90000.0,1,0,0,d40b855e10e84a74b6049695ae6d7223,0.0,2.0,2.0,0.0
44,53000.0,1,0,0,22212a9457f544d099841ab698d2a5ef,5.800000000000001,2.0,2.0,0.0
33,72000.0,0,1,0,0009655768c64bdeb2e877511632db8f,11.08,2.0,2.0,0.0
24,72000.0,1,0,0,b62a7b6effca47d29859ba016fd4efa0,0.0,1.0,1.0,0.0
56,118000.0,1,0,0,7b32d67348b6462fad4f0f59ee3bd8af,0.0,2.0,1.0,0.0
55,32000.0,0,1,0,a4ab755ad5d748ba8bb1bf32b6096e83,7.62,1.0,1.0,0.0
70,84000.0,1,0,0,97296640114045da9189590d8b65ba1b,0.0,2.0,1.0,0.0
62,55000.0,0,1,0,77cc94689f2f4312b79321f415da78f4,3.09,1.0,1.0,0.0
62,52000.0,0,1,0,c7448f5fe0ff4a55b08abd3acc9ada61,0.69,2.0,2.0,0.0
54,60000.0,0,1,0,2b05fa3fb6d042d6abbc803653e7399c,2.18,2.0,2.0,0.0
59,103000.0,1,0,0,64ae595aca2445fba9831b04823af134,0.0,2.0,1.0,0.0
64,54000.0,0,1,0,8ca462f1192b4aa29ac99768d5eefbfa,0.33,1.0,1.0,0.0
47,41000.0,1,0,0,6e89f03e9bb94a0697104ded595c721e,8.73,1.0,1.0,0.0
48,64000.0,0,1,0,4dbbeeaf72d641529940af9b1be1bca9,1.11,2.0,1.0,0.0
26,41000.0,1,0,0,2593fc0f13c24edc8455c68de6b38eab,2.43,2.0,1.0,0.0
40,70000.0,0,1,0,667e1e1a4c8849d5879bc1d830e5a6b3,17.83,1.0,1.0,0.0
37,64000.0,0,1,0,0eb1e015491241889fd6bfdf0794f052,1.1,2.0,1.0,0.0
53,91000.0,1,0,0,9c20b8e0ba9d4ae3bfe6d259a85d1d12,32.42,1.0,1.0,0.0
61,54000.0,0,1,0,8f97634e6de846dcad837f2080273ee5,2.01,1.0,1.0,0.0
61,115000.0,1,0,0,d335181e52ea468891d3bf4aec67d10c,0.0,3.0,2.0,0.0
70,84000.0,0,1,0,71de1f697e3142b685847eabb040440e,20.46,1.0,1.0,0.0
83,96000.0,0,1,0,a91155f8df7740389524af9b94b66a9a,0.0,1.0,1.0,0.0
51,43000.0,1,0,0,87ab31c624964083bb6a4e3a64fd7c55,0.995,2.0,1.0,0.0
48,54000.0,1,0,0,559621f9efde479a9f88f62207c852b8,0.0,1.0,1.0,0.0
60,92000.0,0,1,0,5725b27c56ce42bb86569bd965ab35eb,17.406666666666666,3.0,2.0,0.0
40,65000.0,0,1,0,889bc16ffb064e889da9f5813dd34357,11.280000000000001,3.0,3.0,0.0
43,87000.0,0,1,0,e4d1de549dc141eeb3db5ded481a6d67,18.67,1.0,1.0,0.0
60,83000.0,0,1,0,916d513074dc4cbead2c1fb4070a06e4,0.0,1.0,1.0,0.0
22,49000.0,1,0,0,00c91f31f5f74e769fa7a359b63e1a9f,3.2800000000000002,2.0,1.0,0.0
94,75000.0,1,0,0,ffb62bee02c14583b9763f8613bcace7,1.405,2.0,2.0,0.0
26,57000.0,1,0,0,7f8ca265c7b54f1592b8720a3d7a7c9e,8.23,2.0,1.0,0.0
26,62000.0,0,1,0,a1cafa52856b47d6b5a51b172f9509dc,0.27,2.0,1.0,0.0
52,56000.0,0,1,0,7b0fe46288a44fb98514bbcd83db3c6c,0.0,1.0,1.0,0.0
73,41000.0,0,1,0,72c2e3e12e4e42ccabcff144c2a30a84,0.13,1.0,1.0,0.0
65,39000.0,1,0,0,ce41b96c7ef1426b929b4f6c494cd5bd,1.83,1.0,1.0,0.0
38,85000.0,1,0,0,4adca6b0329140879c17601716a03e33,18.82,2.0,2.0,0.0
49,50000.0,0,1,0,e907946cc01e4e11b814b1ab946755a0,3.5,1.0,1.0,0.0
54,35000.0,0,1,0,1c915596914b4931b6dd2386601ae325,2.295,2.0,1.0,0.0
54,57000.0,0,1,0,7af65c35e04d48378b73e9134e1bdfba,1.38,2.0,1.0,0.0
58,40000.0,0,1,0,f2ecbad774a14496b16393f8dba1528a,0.0,1.0,1.0,0.0
55,86000.0,1,0,0,9b62e142191d426bb5a47773311d4101,8.53,2.0,1.0,0.0
57,31000.0,0,1,0,1a44317508de4e529c5f5e65b583a971,6.27,1.0,1.0,0.0
35,34000.0,1,0,0,b743f13d0b9f4ae0b529bb65615f7e52,10.37,1.0,1.0,0.0
53,110000.0,1,0,0,df1d11f19ad04e5995ee7c28e642932f,0.0,2.0,1.0,0.0
59,59000.0,0,1,0,44e7bf6460ce490bb012e70ce4d772c4,10.903333333333334,3.0,3.0,0.0
51,114000.0,1,0,0,5159b0aa366e4b9b9e55c737839bea23,19.68,1.0,1.0,0.0
63,38000.0,0,1,0,e28c08db1c7148e3b980903f1eda597c,7.695,2.0,2.0,0.0
62,80000.0,0,1,0,2bc8d01ed07943b9ad06b426dcf73a71,0.0,1.0,1.0,0.0
54,108000.0,1,0,0,051b92f5a9f94328a8721e86905c1d3d,0.0,1.0,1.0,0.0
88,89000.0,1,0,0,4903da2095b74faaab207861c91128c4,0.0,2.0,1.0,0.0
